Survey,Date,Reef,Method,Drop/Transect,Depth,Habitat,Species,MaxN,T_ID,Soak time
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Thalassoma lunare,2,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Lethrinus semicinctus,5,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Parupeneus cyclostomus,7,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Parupeneus multifasciatus,1,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Pentapodus aureofasciatus,3,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Scolopsis bilineata,1,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Pomacentrus amboinensis,1,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Stegastes sp,1,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Chlorurus spilurus,2,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Scarus schlegeli,2,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Scarus sp,2,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Cephalopholis sp,2,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Plectropomus leopardus,5,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Siganus argenteus,1,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Sphyraena barracuda,1,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D2,24,lagoon,Zanclus cornutus,2,Feb_23_44985_Ashmore_BRUV_D2,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Pseudobalistes flavimarginatus,2,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Carangoides ferdau,4,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Caranx papuensis,1,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Elagatis bipinnulata,5,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Gnathanodon speciosus,1,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Valenciennea longipinnis,2,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Gymnocranius grandoculis,1,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,Gymnocranius sp,1,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D3,36,lagoon,NA sp,1,Feb_23_44985_Ashmore_BRUV_D3,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Acanthurus sp,2,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Balistapus undulatus,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Carangoides ferdau,2,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Carcharhinus amblyrhynchos,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Chaetodon auriga,2,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Coradion altivelis,2,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Coradion sp,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Heniochus singularius,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Diagramma pictum,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Lethrinus erythracanthus,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Parupeneus cyclostomus,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Parupeneus heptacanthus,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Parupeneus multifasciatus,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Pentapodus aureofasciatus,2,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Scolopsis bilineata,2,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Parapercis sp,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Scarus schlegeli,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Scarus sp,2,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
Feb_23,28/2/2023,Ashmore,BRUV,D4,32,lagoon,Cephalopholis sp,1,Feb_23_44985_Ashmore_BRUV_D4,1:00:00
